Specification of soil parameters
Soil-ID[-]	number(horizons)[-]	(n_res[Vol-]	n_PWP[-]	n_FK2.6[-]	n_FK1.8[-]	n_nFK[-]	n_saturated[-]	n_thickness[mm]	n_ks[mm/d]	n_suction[mm]	n_pore-size-index[-]	n_bubblepressure[cm]	n_coarse_frag[-]*n	n_shrinks[0/1])	bedrock[0/1]	alluvial[0/1]
27	5	0.07975	0.14	0.5033	0.4696	0.4236	0.5553	25	207.6	580	0.3123	14.72	0.2025	0	0.08016	0.1403	0.3905	0.456	0.3104	0.5351	75	82.98	581.5	0.3129	14.22	0.2084	0	0.08375	0.1457	0.3541	0.4397	0.2703	0.5096	120	85.95	597.7	0.3099	17.9	0.2148	0	0.08906	0.1585	0.325	0.4248	0.2359	0.4784	230	79.87	665.4	0.293	25.44	0.2256	0	0.09123	0.1641	0.3068	0.4067	0.2156	0.4525	172.6	85.84	761.4	0.2824	30.67	0.2408	0	1	0
11	5	0.07716	0.1356	0.6116	0.4895	0.5345	0.5792	25	170.9	547.2	0.3137	11.41	0.1872	0	0.07835	0.1367	0.4308	0.4645	0.3524	0.5472	75	74.41	565	0.3144	11.69	0.1953	0	0.08223	0.1409	0.3673	0.4433	0.2851	0.5189	120	79.87	558.2	0.3159	14.63	0.1976	0	0.0899	0.1529	0.3256	0.4252	0.2357	0.4848	230	71.08	585.2	0.3043	19.66	0.2125	0	0.0957	0.1646	0.3095	0.4056	0.2138	0.4523	64.43	68.55	691.6	0.2827	25.54	0.223	0	1	0
